county,precinct,office,district,party,candidate,votes,election_day_paper_ballot,absentee,early_vote_ivo_machine,election_day_ivo_machine,early_vote_paper_ballot
Benton,55 Southside Church of Christ,D C Judge 1st Dist Div 2,,,Bryan Vernetti,67,2,0,15,49,1
Benton,56 Rogers Christian Church,D C Judge 1st Dist Div 2,,,Bryan Vernetti,117,16,0,34,67,0
Benton,57 Hickory Creek Fire Station,D C Judge 1st Dist Div 2,,,Bryan Vernetti,27,4,0,0,23,0
Benton,01 Gravette Civic Center,D C Judge 1st Dist Div 2,,,Ray Bunch,247,25,4,23,195,0
Benton,02 Sulphur Springs Community Building,D C Judge 1st Dist Div 2,,,Ray Bunch,48,17,0,2,29,0
Benton,03 Monte Ne Baptist Church,D C Judge 1st Dist Div 2,,,Ray Bunch,189,33,3,50,103,0
Benton,04 Decatur Municipal Building,D C Judge 1st Dist Div 2,,,Ray Bunch,102,30,0,8,64,0
Benton,05 Prairie Creek Community Center,D C Judge 1st Dist Div 2,,,Ray Bunch,350,23,2,148,177,0
Benton,06 Gentry Methodist Church,D C Judge 1st Dist Div 2,,,Ray Bunch,116,1,1,18,96,0
Benton,07 Total Life Community Center,D C Judge 1st Dist Div 2,,,Ray Bunch,58,5,1,20,32,0
Benton,08 1st Christian - Siloam,D C Judge 1st Dist Div 2,,,Ray Bunch,90,0,2,20,68,0
Benton,09 Siloam Springs Community Building,D C Judge 1st Dist Div 2,,,Ray Bunch,161,21,0,56,84,0
Benton,10 Heritage Missionary Baptist Church,D C Judge 1st Dist Div 2,,,Ray Bunch,80,26,1,20,33,0
Benton,11 St. Marys Catholic Church,D C Judge 1st Dist Div 2,,,Ray Bunch,207,27,1,69,110,0
Benton,12 Avoca Town Hall,D C Judge 1st Dist Div 2,,,Ray Bunch,155,21,1,28,105,0
Benton,13 Lost Bridge Village Community Building,D C Judge 1st Dist Div 2,,,Ray Bunch,73,2,2,11,58,0
Benton,14 Garfield 1st Baptist Church,D C Judge 1st Dist Div 2,,,Ray Bunch,160,19,1,25,115,0
Benton,15 Springtown Church of Christ,D C Judge 1st Dist Div 2,,,Ray Bunch,34,9,0,4,21,0
Benton,16 Robinson Community Building,D C Judge 1st Dist Div 2,,,Ray Bunch,11,0,0,0,11,0
Benton,17 Logan Community Building,D C Judge 1st Dist Div 2,,,Ray Bunch,23,2,0,6,15,0
Benton,18 Cave Springs Community Building,D C Judge 1st Dist Div 2,,,Ray Bunch,230,1,0,47,182,0
Benton,19 Highfill Town Hall,D C Judge 1st Dist Div 2,,,Ray Bunch,33,1,0,2,30,0
Benton,20 Vaughn Presbyterian Church,D C Judge 1st Dist Div 2,,,Ray Bunch,114,11,1,17,85,0
Benton,21 St. Bernards Catholic Church,D C Judge 1st Dist Div 2,,,Ray Bunch,100,1,3,44,52,0
Benton,22 New Life Christian Center,D C Judge 1st Dist Div 2,,,Ray Bunch,243,3,1,55,184,0
Benton,23 Hiwasse Fire Station,D C Judge 1st Dist Div 2,,,Ray Bunch,64,1,0,10,53,0
Benton,24 Highlands Church,D C Judge 1st Dist Div 2,,,Ray Bunch,191,26,0,41,124,0
Benton,25 Presbyterian Church of Bella Vista,D C Judge 1st Dist Div 2,,,Ray Bunch,197,6,3,62,126,0
Benton,26 Bella Vista 1st United Methodist Church,D C Judge 1st Dist Div 2,,,Ray Bunch,175,6,1,76,92,0
Benton,27 Bella Vista Christian Church,D C Judge 1st Dist Div 2,,,Ray Bunch,246,4,1,93,148,0
Benton,28 Bella Vista Baptist Church,D C Judge 1st Dist Div 2,,,Ray Bunch,162,12,4,52,94,0
Benton,29 St. Theodores Episcopal Church,D C Judge 1st Dist Div 2,,,Ray Bunch,166,16,0,48,102,0
Benton,30 VFW Post 9063,D C Judge 1st Dist Div 2,,,Ray Bunch,249,11,3,97,138,0
Benton,31 Bella Vista Church of Christ,D C Judge 1st Dist Div 2,,,Ray Bunch,78,3,2,22,51,0
Benton,32 Bentonville 1st Presbyterian Church,D C Judge 1st Dist Div 2,,,Ray Bunch,268,18,2,114,134,0
Benton,33 Pea Ridge Emergency Services Building,D C Judge 1st Dist Div 2,,,Ray Bunch,275,30,2,50,193,0
Benton,34 BentonvilleChurch of Christ,D C Judge 1st Dist Div 2,,,Ray Bunch,338,1,8,148,181,0
Benton,35 Cornorstone Assembly of God,D C Judge 1st Dist Div 2,,,Ray Bunch,99,6,0,25,68,0
Benton,36 1st Assembly of God Church,D C Judge 1st Dist Div 2,,,Ray Bunch,215,3,1,80,131,0
Benton,37 Bentonville First Baptist Church,D C Judge 1st Dist Div 2,,,Ray Bunch,155,2,2,62,89,0
Benton,38 Hope Church of Northwest Arkansas,D C Judge 1st Dist Div 2,,,Ray Bunch,167,10,3,75,79,0
Benton,39 Oakley Chapel United Methodist Church,D C Judge 1st Dist Div 2,,,Ray Bunch,102,1,0,29,72,0
Benton,40 Central United Methodist Church,D C Judge 1st Dist Div 2,,,Ray Bunch,210,4,3,60,142,1
Benton,41 Little Flock City Hall,D C Judge 1st Dist Div 2,,,Ray Bunch,120,7,1,27,85,0
Benton,42 Grace Lutheran Church,D C Judge 1st Dist Div 2,,,Ray Bunch,112,11,0,31,69,1
Benton,43 Rogers 1st Church of the Nazarene,D C Judge 1st Dist Div 2,,,Ray Bunch,359,5,1,104,249,0
Benton,44 Holy Trinity Lutheran Church,D C Judge 1st Dist Div 2,,,Ray Bunch,71,6,3,18,44,0
Benton,45 Bland Chapel (Rocky Branch),D C Judge 1st Dist Div 2,,,Ray Bunch,111,28,0,41,42,0
Benton,46 Colonial Baptist Church,D C Judge 1st Dist Div 2,,,Ray Bunch,75,0,3,20,52,0
Benton,47 Charity Baptist Church,D C Judge 1st Dist Div 2,,,Ray Bunch,268,0,1,69,198,0
Benton,48 Bethel Heights City Hall,D C Judge 1st Dist Div 2,,,Ray Bunch,122,1,2,19,100,0
Benton,49 Lowell First Baptist Church,D C Judge 1st Dist Div 2,,,Ray Bunch,127,28,0,18,81,0
Benton,50 Faith Christian Fellowship Church,D C Judge 1st Dist Div 2,,,Ray Bunch,67,10,1,14,42,0
Benton,51 War Eagle Mill,D C Judge 1st Dist Div 2,,,Ray Bunch,68,10,0,10,48,0
Benton,52 First United Pentecostal Church,D C Judge 1st Dist Div 2,,,Ray Bunch,111,17,0,25,69,0
Benton,53 Rogers 1st United Methodist Church,D C Judge 1st Dist Div 2,,,Ray Bunch,211,5,4,104,98,0
Benton,54 1st Christian of Rogers,D C Judge 1st Dist Div 2,,,Ray Bunch,87,0,1,25,61,0
Benton,55 Southside Church of Christ,D C Judge 1st Dist Div 2,,,Ray Bunch,126,10,4,29,83,0
Benton,56 Rogers Christian Church,D C Judge 1st Dist Div 2,,,Ray Bunch,230,33,11,69,117,0
Benton,57 Hickory Creek Fire Station,D C Judge 1st Dist Div 2,,,Ray Bunch,51,13,1,3,34,0
Benton,01 Gravette Civic Center,D C Judge 1st Dist Div 2,,,Victoria Morris,226,22,3,31,170,0
Benton,02 Sulphur Springs Community Building,D C Judge 1st Dist Div 2,,,Victoria Morris,41,10,0,3,28,0
Benton,03 Monte Ne Baptist Church,D C Judge 1st Dist Div 2,,,Victoria Morris,129,28,1,39,60,1
Benton,04 Decatur Municipal Building,D C Judge 1st Dist Div 2,,,Victoria Morris,78,17,0,12,49,0
Benton,05 Prairie Creek Community Center,D C Judge 1st Dist Div 2,,,Victoria Morris,245,15,2,107,121,0
Benton,06 Gentry Methodist Church,D C Judge 1st Dist Div 2,,,Victoria Morris,127,1,1,13,112,0
Benton,07 Total Life Community Center,D C Judge 1st Dist Div 2,,,Victoria Morris,56,0,0,17,39,0
Benton,08 1st Christian - Siloam,D C Judge 1st Dist Div 2,,,Victoria Morris,85,0,2,27,56,0
Benton,09 Siloam Springs Community Building,D C Judge 1st Dist Div 2,,,Victoria Morris,163,21,2,59,81,0
Benton,10 Heritage Missionary Baptist Church,D C Judge 1st Dist Div 2,,,Victoria Morris,71,22,2,23,24,0
Benton,11 St. Marys Catholic Church,D C Judge 1st Dist Div 2,,,Victoria Morris,172,12,2,46,112,0
Benton,12 Avoca Town Hall,D C Judge 1st Dist Div 2,,,Victoria Morris,99,10,1,17,71,0
Benton,13 Lost Bridge Village Community Building,D C Judge 1st Dist Div 2,,,Victoria Morris,123,14,0,16,93,0
Benton,14 Garfield 1st Baptist Church,D C Judge 1st Dist Div 2,,,Victoria Morris,127,17,0,21,89,0
Benton,15 Springtown Church of Christ,D C Judge 1st Dist Div 2,,,Victoria Morris,47,7,1,4,35,0
Benton,16 Robinson Community Building,D C Judge 1st Dist Div 2,,,Victoria Morris,16,1,1,3,11,0
Benton,17 Logan Community Building,D C Judge 1st Dist Div 2,,,Victoria Morris,20,2,0,2,16,0
Benton,18 Cave Springs Community Building,D C Judge 1st Dist Div 2,,,Victoria Morris,186,0,4,36,144,2
Benton,19 Highfill Town Hall,D C Judge 1st Dist Div 2,,,Victoria Morris,28,2,2,1,23,0
Benton,20 Vaughn Presbyterian Church,D C Judge 1st Dist Div 2,,,Victoria Morris,96,9,0,24,63,0
Benton,21 St. Bernards Catholic Church,D C Judge 1st Dist Div 2,,,Victoria Morris,114,2,2,29,81,0
Benton,22 New Life Christian Center,D C Judge 1st Dist Div 2,,,Victoria Morris,326,6,3,73,244,0
Benton,23 Hiwasse Fire Station,D C Judge 1st Dist Div 2,,,Victoria Morris,66,7,0,8,51,0
Benton,24 Highlands Church,D C Judge 1st Dist Div 2,,,Victoria Morris,315,41,4,82,188,0
Benton,25 Presbyterian Church of Bella Vista,D C Judge 1st Dist Div 2,,,Victoria Morris,245,2,8,63,172,0
Benton,26 Bella Vista 1st United Methodist Church,D C Judge 1st Dist Div 2,,,Victoria Morris,229,9,5,90,124,1
Benton,27 Bella Vista Christian Church,D C Judge 1st Dist Div 2,,,Victoria Morris,228,5,4,91,128,0
Benton,28 Bella Vista Baptist Church,D C Judge 1st Dist Div 2,,,Victoria Morris,176,15,3,43,115,0
Benton,29 St. Theodores Episcopal Church,D C Judge 1st Dist Div 2,,,Victoria Morris,177,14,1,51,111,0
Benton,30 VFW Post 9063,D C Judge 1st Dist Div 2,,,Victoria Morris,279,13,8,94,164,0
Benton,31 Bella Vista Church of Christ,D C Judge 1st Dist Div 2,,,Victoria Morris,66,2,1,20,43,0
Benton,32 Bentonville 1st Presbyterian Church,D C Judge 1st Dist Div 2,,,Victoria Morris,295,24,2,124,145,0
Benton,33 Pea Ridge Emergency Services Building,D C Judge 1st Dist Div 2,,,Victoria Morris,225,20,0,45,160,0
Benton,34 BentonvilleChurch of Christ,D C Judge 1st Dist Div 2,,,Victoria Morris,307,1,6,117,183,0
Benton,35 Cornorstone Assembly of God,D C Judge 1st Dist Div 2,,,Victoria Morris,71,1,0,20,50,0
Benton,36 1st Assembly of God Church,D C Judge 1st Dist Div 2,,,Victoria Morris,225,1,2,94,127,1
Benton,37 Bentonville First Baptist Church,D C Judge 1st Dist Div 2,,,Victoria Morris,150,6,2,56,86,0
Benton,38 Hope Church of Northwest Arkansas,D C Judge 1st Dist Div 2,,,Victoria Morris,139,10,6,67,56,0
Benton,39 Oakley Chapel United Methodist Church,D C Judge 1st Dist Div 2,,,Victoria Morris,59,1,3,19,36,0
Benton,40 Central United Methodist Church,D C Judge 1st Dist Div 2,,,Victoria Morris,162,4,2,53,103,0
Benton,41 Little Flock City Hall,D C Judge 1st Dist Div 2,,,Victoria Morris,96,4,1,15,76,0
Benton,42 Grace Lutheran Church,D C Judge 1st Dist Div 2,,,Victoria Morris,112,13,1,22,76,0
Benton,43 Rogers 1st Church of the Nazarene,D C Judge 1st Dist Div 2,,,Victoria Morris,217,5,2,61,149,0
Benton,44 Holy Trinity Lutheran Church,D C Judge 1st Dist Div 2,,,Victoria Morris,48,1,0,18,29,0
Benton,45 Bland Chapel (Rocky Branch),D C Judge 1st Dist Div 2,,,Victoria Morris,94,17,2,48,27,0
Benton,46 Colonial Baptist Church,D C Judge 1st Dist Div 2,,,Victoria Morris,61,2,1,13,45,0
Benton,47 Charity Baptist Church,D C Judge 1st Dist Div 2,,,Victoria Morris,212,2,3,50,157,0
Benton,48 Bethel Heights City Hall,D C Judge 1st Dist Div 2,,,Victoria Morris,134,6,2,10,116,0
Benton,49 Lowell First Baptist Church,D C Judge 1st Dist Div 2,,,Victoria Morris,126,36,2,17,71,0
Benton,50 Faith Christian Fellowship Church,D C Judge 1st Dist Div 2,,,Victoria Morris,85,9,0,25,51,0
Benton,51 War Eagle Mill,D C Judge 1st Dist Div 2,,,Victoria Morris,68,10,0,21,37,0
Benton,52 First United Pentecostal Church,D C Judge 1st Dist Div 2,,,Victoria Morris,103,13,0,30,60,0
Benton,53 Rogers 1st United Methodist Church,D C Judge 1st Dist Div 2,,,Victoria Morris,143,3,2,65,73,0
Benton,54 1st Christian of Rogers,D C Judge 1st Dist Div 2,,,Victoria Morris,78,0,1,29,48,0
Benton,55 Southside Church of Christ,D C Judge 1st Dist Div 2,,,Victoria Morris,118,5,4,41,68,0
Benton,56 Rogers Christian Church,D C Judge 1st Dist Div 2,,,Victoria Morris,169,26,3,47,92,1
Benton,57 Hickory Creek Fire Station,D C Judge 1st Dist Div 2,,,Victoria Morris,61,15,1,6,39,0
Benton,01 Gravette Civic Center,Unopposed Non-Partisan Candidates,,,FOR,557,55,11,65,426,0
Benton,02 Sulphur Springs Community Building,Unopposed Non-Partisan Candidates,,,FOR,101,25,0,6,70,0
Benton,03 Monte Ne Baptist Church,Unopposed Non-Partisan Candidates,,,FOR,360,66,3,101,189,1
Benton,04 Decatur Municipal Building,Unopposed Non-Partisan Candidates,,,FOR,204,52,0,25,127,0
Benton,05 Prairie Creek Community Center,Unopposed Non-Partisan Candidates,,,FOR,704,49,4,301,350,0
Benton,06 Gentry Methodist Church,Unopposed Non-Partisan Candidates,,,FOR,264,2,2,29,231,0
Benton,07 Total Life Community Center,Unopposed Non-Partisan Candidates,,,FOR,141,5,0,39,97,0
Benton,08 1st Christian - Siloam,Unopposed Non-Partisan Candidates,,,FOR,230,2,3,63,162,0
Benton,09 Siloam Springs Community Building,Unopposed Non-Partisan Candidates,,,FOR,404,60,2,134,208,0
Benton,10 Heritage Missionary Baptist Church,Unopposed Non-Partisan Candidates,,,FOR,194,68,3,53,70,0
Benton,11 St. Marys Catholic Church,Unopposed Non-Partisan Candidates,,,FOR,482,57,7,142,276,0
Benton,12 Avoca Town Hall,Unopposed Non-Partisan Candidates,,,FOR,288,28,3,51,206,0
Benton,13 Lost Bridge Village Community Building,Unopposed Non-Partisan Candidates,,,FOR,218,18,2,29,169,0
Benton,14 Garfield 1st Baptist Church,Unopposed Non-Partisan Candidates,,,FOR,330,39,2,53,236,0
Benton,15 Springtown Church of Christ,Unopposed Non-Partisan Candidates,,,FOR,101,15,1,7,78,0
Benton,16 Robinson Community Building,Unopposed Non-Partisan Candidates,,,FOR,38,1,1,6,30,0
Benton,17 Logan Community Building,Unopposed Non-Partisan Candidates,,,FOR,53,5,0,9,39,0
Benton,18 Cave Springs Community Building,Unopposed Non-Partisan Candidates,,,FOR,580,4,5,104,465,2
Benton,19 Highfill Town Hall,Unopposed Non-Partisan Candidates,,,FOR,81,4,2,5,70,0
Benton,20 Vaughn Presbyterian Church,Unopposed Non-Partisan Candidates,,,FOR,276,23,1,54,198,0
Benton,21 St. Bernards Catholic Church,Unopposed Non-Partisan Candidates,,,FOR,275,4,6,83,182,0
Benton,22 New Life Christian Center,Unopposed Non-Partisan Candidates,,,FOR,830,6,4,199,621,0
Benton,23 Hiwasse Fire Station,Unopposed Non-Partisan Candidates,,,FOR,161,10,0,24,127,0
Benton,24 Highlands Church,Unopposed Non-Partisan Candidates,,,FOR,784,111,7,176,490,0
Benton,25 Presbyterian Church of Bella Vista,Unopposed Non-Partisan Candidates,,,FOR,646,7,13,189,437,0
Benton,26 Bella Vista 1st United Methodist Church,Unopposed Non-Partisan Candidates,,,FOR,580,16,8,222,333,1
Benton,27 Bella Vista Christian Church,Unopposed Non-Partisan Candidates,,,FOR,638,13,10,230,385,0
Benton,28 Bella Vista Baptist Church,Unopposed Non-Partisan Candidates,,,FOR,427,41,7,123,256,0
Benton,29 St. Theodores Episcopal Church,Unopposed Non-Partisan Candidates,,,FOR,477,48,2,134,293,0
Benton,30 VFW Post 9063,Unopposed Non-Partisan Candidates,,,FOR,656,31,14,242,369,0
Benton,31 Bella Vista Church of Christ,Unopposed Non-Partisan Candidates,,,FOR,225,8,2,71,144,0
Benton,32 Bentonville 1st Presbyterian Church,Unopposed Non-Partisan Candidates,,,FOR,904,52,4,365,481,2
Benton,33 Pea Ridge Emergency Services Building,Unopposed Non-Partisan Candidates,,,FOR,609,59,1,118,431,0
Benton,34 BentonvilleChurch of Christ,Unopposed Non-Partisan Candidates,,,FOR,1004,6,14,426,558,0
Benton,35 Cornorstone Assembly of God,Unopposed Non-Partisan Candidates,,,FOR,188,11,0,49,128,0
Benton,36 1st Assembly of God Church,Unopposed Non-Partisan Candidates,,,FOR,673,10,4,255,403,1
Benton,37 Bentonville First Baptist Church,Unopposed Non-Partisan Candidates,,,FOR,400,13,4,146,237,0
Benton,38 Hope Church of Northwest Arkansas,Unopposed Non-Partisan Candidates,,,FOR,428,30,9,183,206,0
Benton,39 Oakley Chapel United Methodist Church,Unopposed Non-Partisan Candidates,,,FOR,199,3,4,59,133,0
Benton,40 Central United Methodist Church,Unopposed Non-Partisan Candidates,,,FOR,447,9,8,127,302,1
Benton,41 Little Flock City Hall,Unopposed Non-Partisan Candidates,,,FOR,286,13,1,52,220,0
Benton,42 Grace Lutheran Church,Unopposed Non-Partisan Candidates,,,FOR,277,30,2,61,183,1
Benton,43 Rogers 1st Church of the Nazarene,Unopposed Non-Partisan Candidates,,,FOR,720,13,6,198,503,0
Benton,44 Holy Trinity Lutheran Church,Unopposed Non-Partisan Candidates,,,FOR,126,7,3,29,87,0
Benton,45 Bland Chapel (Rocky Branch),Unopposed Non-Partisan Candidates,,,FOR,247,52,1,107,87,0
Benton,46 Colonial Baptist Church,Unopposed Non-Partisan Candidates,,,FOR,127,3,3,22,99,0
Benton,47 Charity Baptist Church,Unopposed Non-Partisan Candidates,,,FOR,538,1,4,128,405,0
Benton,48 Bethel Heights City Hall,Unopposed Non-Partisan Candidates,,,FOR,366,5,4,50,307,0
Benton,49 Lowell First Baptist Church,Unopposed Non-Partisan Candidates,,,FOR,324,79,2,37,206,0
Benton,50 Faith Christian Fellowship Church,Unopposed Non-Partisan Candidates,,,FOR,177,16,3,42,116,0
Benton,51 War Eagle Mill,Unopposed Non-Partisan Candidates,,,FOR,171,27,2,37,105,0
Benton,52 First United Pentecostal Church,Unopposed Non-Partisan Candidates,,,FOR,220,32,1,49,138,0
Benton,53 Rogers 1st United Methodist Church,Unopposed Non-Partisan Candidates,,,FOR,413,4,5,187,217,0
Benton,54 1st Christian of Rogers,Unopposed Non-Partisan Candidates,,,FOR,192,0,2,66,124,0
Benton,55 Southside Church of Christ,Unopposed Non-Partisan Candidates,,,FOR,276,15,5,79,175,2
Benton,56 Rogers Christian Church,Unopposed Non-Partisan Candidates,,,FOR,442,66,13,129,233,1
Benton,57 Hickory Creek Fire Station,Unopposed Non-Partisan Candidates,,,FOR,132,28,2,10,92,0
Benton,21 St. Bernards Catholic Church,City of Bella Vista Proposition 1,,,FOR,210,3,6,78,123,0
Benton,23 Hiwasse Fire Station,City of Bella Vista Proposition 1,,,FOR,6,0,0,0,6,0
Benton,24 Highlands Church,City of Bella Vista Proposition 1,,,FOR,676,98,5,154,419,0
Benton,25 Presbyterian Church of Bella Vista,City of Bella Vista Proposition 1,,,FOR,550,6,10,164,370,0
Benton,26 Bella Vista 1st United Methodist Church,City of Bella Vista Proposition 1,,,FOR,483,11,9,205,257,1
Benton,27 Bella Vista Christian Church,City of Bella Vista Proposition 1,,,FOR,502,7,5,186,304,0
Benton,28 Bella Vista Baptist Church,City of Bella Vista Proposition 1,,,FOR,317,24,4,109,180,0
Benton,29 St. Theodores Episcopal Church,City of Bella Vista Proposition 1,,,FOR,389,30,1,128,230,0
Benton,30 VFW Post 9063,City of Bella Vista Proposition 1,,,FOR,479,20,14,193,252,0
Benton,33 Pea Ridge Emergency Services Building,City of Bella Vista Proposition 1,,,FOR,1,0,0,0,1,0
Benton,21 St. Bernards Catholic Church,City of Bella Vista Proposition 1,,,AGAINST,125,2,2,26,95,0
Benton,23 Hiwasse Fire Station,City of Bella Vista Proposition 1,,,AGAINST,5,2,0,1,2,0
Benton,24 Highlands Church,City of Bella Vista Proposition 1,,,AGAINST,280,41,5,54,180,0
Benton,25 Presbyterian Church of Bella Vista,City of Bella Vista Proposition 1,,,AGAINST,258,6,3,70,179,0
Benton,26 Bella Vista 1st United Methodist Church,City of Bella Vista Proposition 1,,,AGAINST,235,6,3,76,150,0
Benton,27 Bella Vista Christian Church,City of Bella Vista Proposition 1,,,AGAINST,241,10,4,81,146,0
Benton,28 Bella Vista Baptist Church,City of Bella Vista Proposition 1,,,AGAINST,235,22,4,51,158,0
Benton,29 St. Theodores Episcopal Church,City of Bella Vista Proposition 1,,,AGAINST,243,29,1,56,157,0
Benton,30 VFW Post 9063,City of Bella Vista Proposition 1,,,AGAINST,384,16,2,117,249,0
Benton,33 Pea Ridge Emergency Services Building,City of Bella Vista Proposition 1,,,AGAINST,0,0,0,0,0,0
Benton,21 St. Bernards Catholic Church,City of Bella Vista Proposition 2,,,FOR,219,4,6,78,131,0
Benton,23 Hiwasse Fire Station,City of Bella Vista Proposition 2,,,FOR,6,0,0,0,6,0
Benton,24 Highlands Church,City of Bella Vista Proposition 2,,,FOR,693,102,6,158,427,0
Benton,25 Presbyterian Church of Bella Vista,City of Bella Vista Proposition 2,,,FOR,561,7,10,171,373,0
Benton,26 Bella Vista 1st United Methodist Church,City of Bella Vista Proposition 2,,,FOR,504,13,8,210,272,1
Benton,27 Bella Vista Christian Church,City of Bella Vista Proposition 2,,,FOR,519,8,7,186,318,0
Benton,28 Bella Vista Baptist Church,City of Bella Vista Proposition 2,,,FOR,319,25,5,108,181,0
Benton,29 St. Theodores Episcopal Church,City of Bella Vista Proposition 2,,,FOR,405,30,1,126,248,0
Benton,30 VFW Post 9063,City of Bella Vista Proposition 2,,,FOR,470,17,14,192,247,0
Benton,21 St. Bernards Catholic Church,City of Bella Vista Proposition 2,,,AGAINST,119,1,2,26,90,0
Benton,23 Hiwasse Fire Station,City of Bella Vista Proposition 2,,,AGAINST,5,2,0,1,2,0
Benton,24 Highlands Church,City of Bella Vista Proposition 2,,,AGAINST,266,38,5,50,173,0
Benton,25 Presbyterian Church of Bella Vista,City of Bella Vista Proposition 2,,,AGAINST,249,5,3,64,177,0
Benton,26 Bella Vista 1st United Methodist Church,City of Bella Vista Proposition 2,,,AGAINST,217,4,4,71,138,0
Benton,27 Bella Vista Christian Church,City of Bella Vista Proposition 2,,,AGAINST,234,9,2,86,137,0
Benton,28 Bella Vista Baptist Church,City of Bella Vista Proposition 2,,,AGAINST,225,21,2,51,151,0
Benton,29 St. Theodores Episcopal Church,City of Bella Vista Proposition 2,,,AGAINST,226,28,1,59,138,0
Benton,30 VFW Post 9063,City of Bella Vista Proposition 2,,,AGAINST,289,11,2,94,182,0
Benton,08 1st Christian - Siloam,City of Siloam Springs Special Election,,,FOR,121,0,0,22,99,0
Benton,09 Siloam Springs Community Building,City of Siloam Springs Special Election,,,FOR,215,32,0,64,119,0
Benton,10 Heritage Missionary Baptist Church,City of Siloam Springs Special Election,,,FOR,120,39,2,28,51,0
Benton,11 St. Marys Catholic Church,City of Siloam Springs Special Election,,,FOR,131,21,1,27,82,0
Benton,08 1st Christian - Siloam,City of Siloam Springs Special Election,,,AGAINST,166,2,5,42,117,0
Benton,09 Siloam Springs Community Building,City of Siloam Springs Special Election,,,AGAINST,299,39,2,119,139,0
