county,precinct,office,district,party,candidate,votes,election_day,absentee,early_vote_horseshoe_bend,provisional,early_vote_ozarka
Izard,MELBOURNE RURAL,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,78,38,8,0,0,32
Izard,MELBOURNE - WARD 1,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,95,21,1,0,2,71
Izard,MELBOURNE - WARD 2,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,68,14,0,0,0,54
Izard,MELBOURNE - WARD 3,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,33,13,1,0,0,19
Izard,MELBOURNE - WARD 4,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,123,43,1,0,0,79
Izard,MOUNT PLEASANT CITY,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,71,39,0,0,0,32
Izard,MOUNT PLEASANT RURAL,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,60,41,0,0,1,18
Izard,MYRON,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,16,15,0,1,0,0
Izard,NEWBURG,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,43,16,0,0,0,27
Izard,OXFORD CITY,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,115,83,6,0,0,26
Izard,OXFORD CITY IN BROCKWELL,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,2,1,0,0,0,1
Izard,OXFORD RURAL,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,26,20,0,0,0,6
Izard,PINEVILLE CITY,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,29,27,0,0,0,2
Izard,PINEVILLE RURAL,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,53,49,1,0,0,3
Izard,SAGE,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,75,21,0,0,0,54
Izard,SAGE IN MELBOURNE WARD 4,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,2,1,0,0,0,1
Izard,STRAWBERRY,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,18,12,0,0,0,6
Izard,SYLAMORE,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,44,22,3,0,0,19
Izard,TWIN CREEK,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,27,15,1,0,0,11
Izard,VIOLET HILL,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,59,30,1,0,0,28
Izard,WIDEMAN,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,21,11,0,0,0,10
Izard,WISEMAN,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,18,15,0,0,0,3
Izard,ZION,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,72,44,0,0,1,27
Izard,BIG SPRING,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,42,21,0,0,0,21
Izard,BOSWELL,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,31,17,0,0,0,14
Izard,BROCKWELL,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,63,33,0,0,0,30
Izard,CALICO ROCK RURAL,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,75,40,10,0,0,25
Izard,CALICO ROCK - WARD 1,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,27,16,1,0,0,10
Izard,CALICO ROCK - WARD 2,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,57,39,5,0,0,13
Izard,CALICO ROCK - WARD 3,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,40,27,0,0,0,13
Izard,CALICO ROCK - WARD 4,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,34,29,2,0,0,3
Izard,CLAIBORNE,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,13,10,1,0,0,2
Izard,DOLPH,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,36,35,0,0,0,1
Izard,FRANKLIN CITY,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,39,33,0,0,0,6
Izard,FRANKLIN RURAL,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,30,22,2,2,0,4
Izard,GID,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,54,34,0,0,0,20
Izard,GUION CITY,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,6,1,1,0,0,4
Izard,GUION RURAL,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,5,3,0,0,0,2
Izard,HORSESHOE BEND RURAL,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,5,5,0,0,0,0
Izard,HORSESHOE BEND - WARD 1,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,29,19,0,9,0,1
Izard,HORSESHOE BEND - WARD 2,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,104,44,6,34,0,20
Izard,HORSESHOE BEND - WARD 3,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,66,33,1,25,0,7
Izard,HORSESHOE BEND - WARD 4,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,102,37,3,46,0,16
Izard,KNOB CREEK,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,12,5,0,0,0,7
Izard,LACROSSE,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,28,11,0,0,0,17
Izard,LAFFERTY,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,6,4,0,0,0,2
Izard,LARKIN,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,19,10,0,0,0,9
Izard,MELBOURNE RURAL,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,83,22,5,0,0,56
Izard,MELBOURNE - WARD 1,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,76,25,1,0,0,50
Izard,MELBOURNE - WARD 2,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,69,17,4,0,0,48
Izard,MELBOURNE - WARD 3,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,58,12,2,0,0,44
Izard,MELBOURNE - WARD 4,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,95,20,0,0,0,75
Izard,MOUNT PLEASANT CITY,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,88,51,0,0,0,37
Izard,MOUNT PLEASANT RURAL,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,83,54,0,0,0,29
Izard,MYRON,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,29,20,0,0,0,9
Izard,NEWBURG,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,26,12,0,0,0,14
Izard,OXFORD CITY,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,101,61,4,0,0,36
Izard,OXFORD CITY IN BROCKWELL,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,2,0,0,0,0,2
Izard,OXFORD RURAL,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,24,13,0,0,0,11
Izard,PINEVILLE CITY,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,41,37,0,0,0,4
Izard,PINEVILLE RURAL,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,52,43,2,0,0,7
Izard,SAGE,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,76,21,3,0,0,52
Izard,SAGE IN MELBOURNE WARD 4,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,4,0,0,0,0,4
Izard,STRAWBERRY,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,39,23,2,0,0,14
Izard,SYLAMORE,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,55,21,2,0,0,32
Izard,TWIN CREEK,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,23,14,0,0,1,8
Izard,VIOLET HILL,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,72,28,3,0,0,41
Izard,WIDEMAN,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,10,4,0,0,0,6
Izard,WISEMAN,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,20,16,0,1,0,3
Izard,ZION,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,74,51,1,0,1,21
Izard,BIG SPRING,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,49,18,0,0,0,31
Izard,BOSWELL,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,51,32,1,0,0,18
Izard,BROCKWELL,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,86,49,2,0,0,35
Izard,CALICO ROCK RURAL,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,82,45,6,0,0,31
Izard,CALICO ROCK - WARD 1,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,32,24,1,0,0,7
Izard,CALICO ROCK - WARD 2,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,89,64,6,0,0,19
Izard,CALICO ROCK - WARD 3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,66,50,0,0,0,16
Izard,CALICO ROCK - WARD 4,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,58,46,0,0,0,12
Izard,CLAIBORNE,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,32,22,2,0,0,8
Izard,DOLPH,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,55,52,0,0,0,3
Izard,FRANKLIN CITY,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,47,39,0,0,0,8
Izard,FRANKLIN RURAL,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,41,34,2,0,0,5
Izard,GID,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,65,39,2,0,0,24
Izard,GUION CITY,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,25,13,1,0,0,11
Izard,GUION RURAL,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,6,5,0,0,0,1
Izard,HORSESHOE BEND RURAL,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,3,2,0,0,0,1
Izard,HORSESHOE BEND - WARD 1,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,65,29,0,26,0,10
Izard,HORSESHOE BEND - WARD 2,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,177,89,10,52,0,26
Izard,HORSESHOE BEND - WARD 3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,125,56,3,47,0,19
Izard,HORSESHOE BEND - WARD 4,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,175,69,5,65,0,36
Izard,KNOB CREEK,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,20,10,0,0,0,10
Izard,LACROSSE,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,35,13,0,0,0,22
Izard,LAFFERTY,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,9,7,1,0,0,1
Izard,LARKIN,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,27,9,0,0,0,18
Izard,MELBOURNE RURAL,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,100,37,12,0,0,51
Izard,MELBOURNE - WARD 1,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,114,31,2,0,2,79
Izard,MELBOURNE - WARD 2,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,89,18,3,0,0,68
Izard,MELBOURNE - WARD 3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,56,14,0,0,0,42
Izard,MELBOURNE - WARD 4,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,137,43,3,0,0,91
Izard,MOUNT PLEASANT CITY,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,108,58,0,0,0,50
Izard,MOUNT PLEASANT RURAL,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,89,57,0,0,1,31
Izard,MYRON,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,25,22,0,1,0,2
Izard,NEWBURG,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,44,17,0,0,0,27
Izard,OXFORD CITY,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,149,100,9,0,0,40
Izard,OXFORD CITY IN BROCKWELL,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,1,1,0,0,0,0
Izard,OXFORD RURAL,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,31,23,0,0,0,8
Izard,PINEVILLE CITY,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,37,34,0,0,0,3
Izard,PINEVILLE RURAL,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,71,59,2,0,0,10
Izard,SAGE,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,99,26,2,0,0,71
Izard,SAGE IN MELBOURNE WARD 4,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,4,1,0,0,0,3
Izard,STRAWBERRY,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,34,21,2,0,0,11
Izard,SYLAMORE,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,57,28,2,0,0,27
Izard,TWIN CREEK,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,31,20,1,0,1,9
Izard,VIOLET HILL,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,88,38,2,0,0,48
Izard,WIDEMAN,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,19,8,0,0,0,11
Izard,WISEMAN,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,22,19,0,0,0,3
Izard,ZION,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,101,62,1,0,2,36
Izard,BIG SPRING,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,32,19,0,0,0,13
Izard,BOSWELL,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,22,7,0,0,0,15
Izard,BROCKWELL,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,41,24,0,0,0,17
Izard,CALICO ROCK RURAL,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,48,34,6,0,0,8
Izard,CALICO ROCK - WARD 1,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,17,12,0,0,0,5
Izard,CALICO ROCK - WARD 2,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,41,34,2,0,0,5
Izard,CALICO ROCK - WARD 3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,37,26,0,0,1,10
Izard,CALICO ROCK - WARD 4,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,27,21,2,0,0,4
Izard,CLAIBORNE,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,12,10,0,0,0,2
Izard,DOLPH,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,17,17,0,0,0,0
Izard,FRANKLIN CITY,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,33,30,0,0,0,3
Izard,FRANKLIN RURAL,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,21,13,0,2,0,6
Izard,GID,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,27,16,0,0,0,11
Izard,GUION CITY,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,3,1,1,0,0,1
Izard,GUION RURAL,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,4,2,0,0,0,2
Izard,HORSESHOE BEND RURAL,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,10,8,0,0,0,2
Izard,HORSESHOE BEND - WARD 1,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,19,14,0,3,0,2
Izard,HORSESHOE BEND - WARD 2,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,69,34,3,28,0,4
Izard,HORSESHOE BEND - WARD 3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,45,22,1,16,0,6
Izard,HORSESHOE BEND - WARD 4,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,96,31,3,46,0,16
Izard,KNOB CREEK,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,5,1,0,0,0,4
Izard,LACROSSE,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,27,7,0,0,0,20
Izard,LAFFERTY,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,6,2,0,0,0,4
Izard,LARKIN,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,8,4,0,0,0,4
Izard,MELBOURNE RURAL,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,61,23,1,0,0,37
Izard,MELBOURNE - WARD 1,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,60,16,0,0,0,44
Izard,MELBOURNE - WARD 2,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,48,12,2,0,0,34
Izard,MELBOURNE - WARD 3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,36,11,2,0,0,23
Izard,MELBOURNE - WARD 4,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,82,20,0,0,0,62
Izard,MOUNT PLEASANT CITY,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,52,32,0,0,0,20
Izard,MOUNT PLEASANT RURAL,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,57,40,0,0,0,17
Izard,MYRON,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,21,14,0,0,0,7
Izard,NEWBURG,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,25,11,0,0,0,14
Izard,OXFORD CITY,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,71,46,1,0,0,24
Izard,OXFORD CITY IN BROCKWELL,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,3,0,0,0,0,3
Izard,OXFORD RURAL,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,19,10,0,0,0,9
Izard,PINEVILLE CITY,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,33,30,0,0,0,3
Izard,PINEVILLE RURAL,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,34,33,1,0,0,0
Izard,SAGE,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,55,16,1,0,0,38
Izard,SAGE IN MELBOURNE WARD 4,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,2,0,0,0,0,2
Izard,STRAWBERRY,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,23,14,0,0,0,9
Izard,SYLAMORE,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,41,14,3,0,0,24
Izard,TWIN CREEK,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,19,9,0,0,0,10
Izard,VIOLET HILL,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,43,20,2,0,0,21
Izard,WIDEMAN,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,14,7,2,0,0,5
Izard,WISEMAN,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,16,12,0,1,0,3
Izard,ZION,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,44,31,0,0,0,13
